id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
1039,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,,,,
1040,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,PM10,,,,
1041,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,NO2,,,,
1042,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,NH3,4.0,35.0,26.0,
1043,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,SO2,,,,
1044,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,CO,15.0,121.0,17.0,
1045,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,16.0,16.0,16.0,
1046,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,PM2.5,20.0,54.0,31.0,
1047,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,PM10,24.0,58.0,35.0,
1048,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,NO2,17.0,64.0,24.0,
1049,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,NH3,17.0,43.0,23.0,
1050,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,SO2,,,,
1051,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,CO,8.0,77.0,25.0,
1052,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",29-06-2021 04:00:00,OZONE,1.0,41.0,14.0,
1053,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,12.0,92.0,34.0,
1054,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,PM10,24.0,93.0,51.0,
1055,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,NO2,8.0,30.0,18.0,
1056,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,NH3,1.0,2.0,1.0,
1057,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,SO2,23.0,47.0,35.0,
1058,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,CO,13.0,35.0,21.0,
1059,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,9.0,17.0,13.0,
1060,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,PM2.5,6.0,42.0,17.0,
1061,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,PM10,7.0,45.0,19.0,
1062,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,NO2,13.0,17.0,15.0,
1063,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,NH3,2.0,2.0,2.0,
1064,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,SO2,1.0,8.0,4.0,
1065,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,CO,72.0,81.0,78.0,
1066,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",29-06-2021 04:00:00,OZONE,2.0,81.0,34.0,
1067,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,2.0,326.0,68.0,
1068,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,PM10,21.0,418.0,117.0,
1069,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,NO2,18.0,50.0,34.0,
1070,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,NH3,1.0,3.0,2.0,
1071,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,SO2,1.0,17.0,11.0,
1072,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,CO,14.0,35.0,26.0,
1073,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,8.0,9.0,8.0,
1074,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,PM2.5,23.0,77.0,44.0,
1075,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,PM10,17.0,63.0,35.0,
1076,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,NO2,6.0,14.0,9.0,
1077,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,NH3,1.0,2.0,1.0,
1078,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,SO2,2.0,5.0,4.0,
1079,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,CO,83.0,104.0,97.0,
1080,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",29-06-2021 04:00:00,OZONE,2.0,15.0,7.0,
1081,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,PM2.5,13.0,38.0,22.0,
1082,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,PM10,12.0,72.0,26.0,
1083,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,NO2,16.0,35.0,25.0,
1084,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,NH3,1.0,6.0,2.0,
1085,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,SO2,1.0,5.0,2.0,
1086,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,CO,1.0,24.0,2.0,
1087,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",29-06-2021 04:00:00,OZONE,10.0,26.0,12.0,
1088,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,12.0,47.0,29.0,
1089,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,PM10,20.0,67.0,42.0,
1090,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,NO2,28.0,38.0,33.0,
1091,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,NH3,9.0,12.0,10.0,
1092,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,SO2,52.0,60.0,56.0,
1093,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,CO,26.0,54.0,30.0,
1094,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,22.0,32.0,25.0,
1095,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,PM2.5,,,,
1096,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,PM10,,,,
1097,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,NO2,1.0,13.0,4.0,
1098,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,NH3,1.0,2.0,1.0,
1099,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,SO2,1.0,3.0,1.0,
1100,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,CO,14.0,27.0,19.0,
1101,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",29-06-2021 04:00:00,OZONE,23.0,48.0,28.0,
1102,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,16.0,65.0,32.0,
1103,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,PM10,18.0,70.0,35.0,
1104,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,NO2,3.0,32.0,13.0,
1105,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,NH3,1.0,2.0,1.0,
1106,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,SO2,3.0,7.0,5.0,
1107,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,CO,29.0,50.0,39.0,
1108,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,3.0,39.0,20.0,
1109,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,14.0,49.0,27.0,
1110,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,PM10,24.0,86.0,46.0,
1111,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,NO2,15.0,39.0,25.0,
1112,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,NH3,5.0,8.0,6.0,
1113,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,SO2,15.0,24.0,18.0,
1114,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,CO,14.0,37.0,18.0,
1115,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,2.0,35.0,26.0,
1116,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,9.0,57.0,37.0,
1117,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,PM10,24.0,85.0,58.0,
1118,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,NO2,4.0,24.0,15.0,
1119,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,NH3,1.0,4.0,2.0,
1120,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,SO2,9.0,16.0,11.0,
1121,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,CO,15.0,29.0,23.0,
1122,India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,6.0,8.0,7.0,
1123,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,7.0,42.0,17.0,
1124,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-06-2021 04:00:00,PM10,10.0,48.0,28.0,
1125,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-06-2021 04:00:00,SO2,24.0,28.0,26.0,
1126,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-06-2021 04:00:00,CO,11.0,17.0,14.0,
1127,India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",29-06-2021 04:00:00,OZONE,2.0,5.0,3.0,
1128,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,PM2.5,12.0,54.0,34.0,
1129,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,PM10,17.0,67.0,40.0,
1130,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,NO2,33.0,35.0,34.0,
1131,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,NH3,1.0,2.0,1.0,
1132,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,SO2,1.0,25.0,10.0,
1133,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,CO,2.0,76.0,49.0,
1134,India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",29-06-2021 04:00:00,OZONE,10.0,18.0,15.0,
1135,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,PM2.5,,,,
1136,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,PM10,,,,
1137,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,NO2,29.0,51.0,37.0,
1138,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,NH3,4.0,5.0,5.0,
1139,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,SO2,1.0,2.0,1.0,
1140,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,CO,10.0,23.0,16.0,
1141,India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",29-06-2021 04:00:00,OZONE,11.0,43.0,30.0,
1142,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,18.0,74.0,40.0,
1143,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,PM10,28.0,79.0,50.0,
1144,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,NO2,19.0,48.0,32.0,
1145,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,NH3,2.0,4.0,3.0,
1146,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,SO2,10.0,14.0,12.0,
1147,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,CO,22.0,66.0,41.0,
1148,India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",29-06-2021 04:00:00,OZONE,2.0,10.0,5.0,
1149,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,PM2.5,7.0,88.0,27.0,
1150,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,PM10,95.0,500.0,202.0,
1151,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,NO2,3.0,6.0,4.0,
1152,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1153,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,SO2,1.0,1.0,1.0,
1154,India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",29-06-2021 04:00:00,CO,14.0,20.0,18.0,
1155,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,PM2.5,2.0,30.0,12.0,
1156,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,PM10,2.0,28.0,11.0,
1157,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,NO2,7.0,20.0,10.0,
1158,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,NH3,2.0,9.0,4.0,
1159,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,SO2,2.0,4.0,3.0,
1160,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,CO,1.0,24.0,5.0,
1161,India,Maharashtra,Navi Mumbai,"Sector-19A Nerul, Navi Mumbai - IITM",29-06-2021 04:00:00,OZONE,1.0,6.0,4.0,
1162,India,Maharashtra,Pune,"Alandi, Pune - IITM",29-06-2021 04:00:00,PM10,,,,
1163,India,Maharashtra,Pune,"Alandi, Pune - IITM",29-06-2021 04:00:00,CO,62.0,77.0,70.0,
1164,India,Maharashtra,Pune,"Alandi, Pune - IITM",29-06-2021 04:00:00,OZONE,17.0,22.0,20.0,
1165,India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-06-2021 04:00:00,PM2.5,,,,
1166,India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-06-2021 04:00:00,PM10,,,,
1167,India,Maharashtra,Pune,"Bhosari, Pune - IITM",29-06-2021 04:00:00,OZONE,26.0,29.0,27.0,
1168,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,PM2.5,11.0,40.0,15.0,
1169,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,PM10,11.0,40.0,15.0,
1170,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,NO2,4.0,15.0,6.0,
1171,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,SO2,3.0,10.0,4.0,
1172,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,CO,51.0,62.0,52.0,
1173,India,Maharashtra,Pune,"Karve Road, Pune - MPCB",29-06-2021 04:00:00,OZONE,5.0,18.0,5.0,
1174,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",29-06-2021 04:00:00,PM2.5,16.0,40.0,28.0,
1175,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",29-06-2021 04:00:00,PM10,10.0,25.0,17.0,
1176,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",29-06-2021 04:00:00,NO2,7.0,8.0,7.0,
1177,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",29-06-2021 04:00:00,CO,13.0,54.0,51.0,
1178,India,Maharashtra,Pune,"MIT-Kothrud, Pune - IITM",29-06-2021 04:00:00,OZONE,7.0,11.0,10.0,
1179,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-06-2021 04:00:00,PM2.5,,,,
1180,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-06-2021 04:00:00,PM10,,,,
1181,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-06-2021 04:00:00,NO2,,,,
1182,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-06-2021 04:00:00,CO,2.0,58.0,37.0,
1183,India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",29-06-2021 04:00:00,OZONE,6.0,103.0,38.0,
1184,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,PM2.5,17.0,314.0,111.0,
1185,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,PM10,17.0,154.0,69.0,
1186,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,NO2,9.0,27.0,18.0,
1187,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,SO2,1.0,11.0,6.0,
1188,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,CO,30.0,50.0,41.0,
1189,India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",29-06-2021 04:00:00,OZONE,4.0,6.0,5.0,
1190,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",29-06-2021 04:00:00,PM2.5,12.0,37.0,21.0,
1191,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",29-06-2021 04:00:00,PM10,7.0,31.0,17.0,
1192,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",29-06-2021 04:00:00,NO2,28.0,29.0,29.0,
1193,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",29-06-2021 04:00:00,CO,85.0,96.0,91.0,
1194,India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",29-06-2021 04:00:00,OZONE,14.0,19.0,17.0,
1195,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,PM2.5,5.0,26.0,14.0,
1196,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,PM10,16.0,38.0,22.0,
1197,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,NO2,8.0,13.0,10.0,
1198,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,SO2,16.0,24.0,18.0,
1199,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,CO,6.0,34.0,17.0,
1200,India,Maharashtra,Solapur,"Solapur, Solapur - MPCB",29-06-2021 04:00:00,OZONE,32.0,51.0,39.0,
1201,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,PM10,66.0,132.0,88.0,
1202,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,NO2,22.0,34.0,28.0,
1203,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,NH3,4.0,8.0,5.0,
1204,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,SO2,2.0,10.0,5.0,
1205,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,CO,16.0,45.0,25.0,
1206,India,Maharashtra,Thane,"Pimpleshwar Mandir, Thane - MPCB",29-06-2021 04:00:00,OZONE,3.0,75.0,49.0,
1207,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,PM2.5,2.0,11.0,4.0,
1208,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,PM10,3.0,44.0,19.0,
1209,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,NH3,,,,
1210,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,SO2,10.0,12.0,11.0,
1211,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,CO,1.0,3.0,2.0,
1212,India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",29-06-2021 04:00:00,OZONE,3.0,7.0,5.0,
1213,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,PM2.5,1.0,60.0,20.0,
1214,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,PM10,7.0,68.0,31.0,
1215,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,NO2,3.0,4.0,3.0,
1216,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,NH3,1.0,1.0,1.0,
1217,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,SO2,30.0,31.0,30.0,
1218,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,CO,1.0,6.0,2.0,
1219,India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB",29-06-2021 04:00:00,OZONE,8.0,13.0,9.0,
1220,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-06-2021 04:00:00,PM2.5,,,,
1221,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-06-2021 04:00:00,PM10,,,,
1222,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-06-2021 04:00:00,NO2,,,,
1223,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-06-2021 04:00:00,SO2,,,,
1224,India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",29-06-2021 04:00:00,OZONE,7.0,28.0,23.0,
1225,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,PM2.5,2.0,97.0,38.0,
1226,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,PM10,1.0,71.0,32.0,
1227,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,NO2,39.0,53.0,45.0,
1228,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,NH3,3.0,5.0,4.0,
1229,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,SO2,2.0,30.0,5.0,
1230,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,CO,94.0,103.0,101.0,
1231,India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",29-06-2021 04:00:00,OZONE,13.0,31.0,25.0,
1232,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,PM2.5,33.0,264.0,153.0,
1233,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,PM10,40.0,179.0,132.0,
1234,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,NO2,5.0,12.0,9.0,
1235,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,NH3,3.0,6.0,4.0,
1236,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,SO2,2.0,45.0,17.0,
1237,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,CO,21.0,34.0,25.0,
1238,India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",29-06-2021 04:00:00,OZONE,14.0,53.0,40.0,
1239,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-06-2021 04:00:00,PM2.5,4.0,23.0,10.0,
1240,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-06-2021 04:00:00,PM10,8.0,88.0,47.0,
1241,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-06-2021 04:00:00,NO2,15.0,25.0,20.0,
1242,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-06-2021 04:00:00,SO2,3.0,12.0,7.0,
1243,India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB",29-06-2021 04:00:00,CO,5.0,46.0,22.0,
1244,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,PM2.5,54.0,272.0,210.0,
1245,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,PM10,75.0,262.0,205.0,
1246,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,NO2,10.0,52.0,40.0,
1247,India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",29-06-2021 04:00:00,NH3,2.0,4.0,3.0,
